player_id,level,days_since_last_purchase,matches_lost,has_spent_money
62299,21,25,9,0
62300,6,17,4,1
62301,15,26,0,1
62302,21,4,10,0
62303,39,13,2,1
62304,2,0,2,1
62305,29,19,4,1
62306,13,29,4,0
62307,29,6,3,0
62308,35,8,8,0
62309,30,14,9,0
62310,1,11,0,0
62311,3,11,4,0
62312,21,12,8,1
62313,50,14,4,1
62314,36,25,3,1
62315,28,14,5,1
62316,6,30,3,0
62317,26,21,5,1
62318,27,13,10,0
62319,32,16,9,0
62320,48,12,1,0
62321,25,22,7,1
62322,32,30,2,0
62323,1,5,7,0
62324,12,4,2,0
62325,29,9,3,1
62326,13,1,6,0
62327,30,27,0,1
62328,13,5,1,1
62329,35,1,7,1
62330,49,23,3,0
62331,23,23,1,1
62332,50,18,8,0
62333,48,11,3,0
62334,7,15,5,0
62335,17,16,3,0
62336,27,2,4,0
62337,15,7,10,1
62338,22,19,9,0
62339,11,18,9,1
62340,30,18,5,1
62341,30,5,6,1
62342,30,28,6,1
62343,23,21,1,0
62344,24,15,3,0
62345,46,26,10,0
62346,35,26,9,0
62347,20,20,3,0
62348,42,14,7,1
62349,35,6,3,0
62350,30,5,3,1
62351,28,29,7,0
62352,15,10,6,1
62353,31,18,5,1
62354,8,17,0,0
62355,3,17,10,0
62356,14,14,5,1
62357,22,2,5,1
62358,7,1,3,1
62359,18,28,4,1
62360,12,3,9,0
62361,39,24,3,0
62362,22,1,4,1
62363,49,21,1,1
62364,49,15,9,0
62365,17,30,0,1
62366,29,5,5,1
62367,43,10,4,0
62368,20,15,8,0
62369,6,14,8,0
62370,8,1,3,0
62371,12,9,3,0
62372,31,26,7,0
62373,28,20,5,0
62374,4,14,6,0
62375,30,19,8,0
62376,24,4,2,0
62377,45,13,6,0
62378,45,30,2,1
62379,49,5,1,1
62380,13,3,9,1
62381,2,12,3,0
62382,38,2,6,0
62383,17,21,6,0
62384,39,19,0,1
62385,37,13,1,0
62386,28,0,10,0
62387,13,23,10,1
62388,17,9,3,0
62389,39,24,9,1
62390,2,26,5,1
62391,4,18,1,0
62392,24,23,7,1
62393,2,26,8,1
62394,21,14,6,0
62395,48,13,6,1
62396,36,4,2,1
62397,24,0,3,1
62398,18,19,5,1
62399,25,22,1,1
62400,33,12,5,1
62401,19,1,8,0
62402,17,5,7,1
62403,24,5,9,0
62404,16,8,7,1
62405,36,13,7,1
62406,48,4,9,0
62407,22,6,8,1
62408,35,0,7,0
62409,17,23,3,0
62410,42,23,9,1
62411,14,21,1,0
62412,37,18,6,0
62413,29,7,7,1
62414,8,9,9,1
62415,13,10,6,0
62416,19,20,10,1
62417,49,3,2,0
62418,34,10,3,1
62419,15,18,1,1
62420,1,29,0,1
62421,43,12,6,0
62422,26,24,3,0
62423,15,16,0,0
62424,35,0,8,1
62425,33,24,2,0
62426,9,13,10,0
62427,26,19,0,0
62428,46,27,1,0
62429,23,28,5,1
62430,22,28,10,1
62431,43,27,8,1
62432,28,7,3,0
62433,39,25,8,0
62434,41,29,3,0
62435,6,24,1,1
62436,23,17,6,0
62437,22,2,0,1
62438,14,22,9,1
62439,1,4,10,1
62440,13,0,6,1
62441,2,28,3,1
62442,11,2,0,0
62443,28,19,9,0
62444,25,5,6,0
62445,15,19,8,1
62446,18,5,5,1
62447,46,10,2,1
62448,13,27,5,1
62449,18,26,0,1
62450,46,17,9,1
62451,47,21,9,0
62452,20,13,0,1
62453,25,4,4,1
62454,10,30,4,0
62455,49,23,9,0
62456,46,27,3,0
62457,34,19,2,0
62458,5,19,10,0
62459,36,8,0,0
62460,16,18,8,1
62461,13,26,2,0
62462,40,28,5,0
62463,43,1,3,1
62464,37,14,2,1
62465,1,15,4,0
62466,10,1,0,0
62467,22,22,7,0
62468,15,24,6,1
62469,41,27,10,0
62470,9,12,7,0
62471,40,8,5,1
62472,49,23,5,0
62473,35,17,10,1
62474,30,13,8,1
62475,39,27,10,0
62476,6,5,0,0
62477,46,2,0,1
62478,24,3,7,1
62479,13,27,6,0
62480,2,27,4,1
62481,4,0,9,1
62482,34,14,3,0
62483,1,24,3,0
62484,18,29,4,1
62485,28,1,9,0
62486,37,21,5,1
62487,5,10,10,0
62488,39,22,7,1
62489,34,30,4,0
62490,15,27,10,1
62491,12,20,4,0
62492,15,15,10,1
62493,43,0,9,0
62494,16,22,3,1
62495,29,21,10,0
62496,31,14,0,1
62497,23,4,8,1
62498,49,4,8,0
62499,42,10,5,0
62500,17,19,4,1
62501,17,15,7,0
62502,48,7,7,0
62503,36,29,5,0
62504,11,26,7,0
62505,33,11,2,0
62506,47,6,8,1
62507,4,12,10,1
62508,42,30,7,0
62509,47,13,3,1
62510,1,25,0,0
62511,43,17,1,0
62512,23,9,7,0
62513,10,28,7,1
62514,1,13,6,1
62515,15,3,4,1
62516,28,22,8,1
62517,5,30,9,0
62518,48,30,4,0
62519,24,4,10,1
62520,49,8,6,1
62521,8,6,7,0
62522,29,15,6,0
62523,13,9,6,0
62524,34,0,6,1
62525,2,26,7,0
62526,24,9,7,1
62527,3,27,10,0
62528,46,24,2,0
62529,4,1,8,0
62530,14,24,6,1
62531,17,14,7,1
62532,48,12,0,1
62533,32,30,8,1
62534,41,9,9,0
62535,12,0,8,0
62536,38,25,3,0
62537,33,14,5,0
62538,25,5,4,0
62539,24,6,0,1
62540,21,8,4,0
62541,21,18,2,0
62542,37,25,2,0
62543,31,28,0,1
62544,18,28,10,1
62545,32,3,2,0
62546,19,13,1,0
62547,7,21,0,1
62548,7,13,1,1
62549,6,13,8,0
62550,28,3,5,1
62551,45,0,0,0
62552,14,27,5,0
62553,18,24,10,0
62554,12,11,10,0
62555,50,7,8,1
62556,43,0,8,0
62557,42,4,0,0
62558,48,27,4,1
62559,12,1,5,0
62560,46,3,10,0
62561,8,15,4,0
62562,10,25,1,0
62563,50,12,1,0
62564,49,6,6,1
62565,14,11,0,0
62566,41,0,5,1
62567,11,12,5,1
62568,32,9,0,0
62569,41,3,7,0
62570,29,0,0,1
62571,10,19,10,0
62572,46,16,8,1
62573,28,8,0,1
62574,2,14,5,0
62575,10,10,7,1
62576,29,30,8,1
62577,33,22,4,0
62578,41,3,7,1
62579,34,11,1,0
62580,35,27,10,0
62581,13,14,5,1
62582,31,10,2,0
62583,32,23,1,0
62584,29,19,3,1
62585,13,16,9,0
62586,48,10,7,1
62587,31,21,7,0
62588,37,10,6,0
62589,21,15,0,1
62590,24,11,10,1
62591,4,4,7,0
62592,26,2,5,0
62593,14,21,8,1
62594,42,23,7,1
62595,43,11,0,1
62596,31,26,6,1
62597,3,22,9,1
62598,31,6,2,0
62599,20,9,9,0
62600,48,29,10,1
62601,33,0,8,1
62602,1,13,9,1
62603,16,12,10,0
62604,48,19,1,0
62605,49,21,7,1
62606,40,15,4,0
62607,48,22,1,1
62608,41,6,2,0
62609,25,16,10,1
62610,37,12,1,1
62611,18,27,4,1
62612,35,9,3,0
62613,19,12,3,1
62614,5,15,3,0
62615,43,24,2,0
62616,47,8,10,0
62617,17,4,2,0
62618,48,17,8,0
62619,19,8,9,1
62620,15,23,7,0
62621,32,22,10,1
62622,21,2,4,1
62623,31,8,4,1
62624,2,20,5,0
62625,46,25,7,1
62626,18,11,4,1
62627,22,28,2,1
62628,18,14,1,0
62629,41,24,0,1
62630,1,5,9,1
62631,25,12,9,1
62632,29,5,10,1
62633,4,26,5,0
62634,16,27,2,0
62635,21,8,2,1
62636,47,24,0,0
62637,41,19,8,1
62638,46,19,6,1
62639,20,30,3,0
62640,9,26,4,1
62641,44,6,9,1
62642,18,22,5,1
62643,16,24,6,1
62644,37,30,0,0
62645,3,23,9,1
62646,28,21,4,1
62647,6,0,0,0
62648,15,22,4,0
62649,35,8,0,0
62650,46,23,7,0
62651,1,15,9,0
62652,29,2,9,1
62653,16,17,9,1
62654,17,20,9,0
62655,8,21,9,1
62656,7,16,9,0
62657,34,11,0,1
62658,45,13,8,0
62659,23,18,6,0
62660,46,15,10,1
62661,26,5,1,0
62662,4,15,2,1
62663,34,17,5,0
62664,4,12,6,0
62665,1,28,5,1
62666,23,20,3,1
62667,27,17,10,0
62668,50,30,4,1
62669,4,15,7,1
62670,26,30,8,1
62671,39,11,7,0
62672,5,22,6,1
62673,26,16,0,0
62674,45,29,10,0
62675,4,8,2,0
62676,20,20,2,0
62677,44,4,8,0
62678,7,14,9,0
62679,22,16,8,1
62680,24,13,8,0
62681,22,27,0,1
62682,14,0,1,1
62683,27,27,9,0
62684,1,20,9,1
62685,31,11,5,1
62686,4,2,7,0
62687,47,26,0,0
62688,35,15,7,0
62689,7,4,3,0
62690,50,11,1,1
62691,4,15,4,0
62692,41,7,0,0
62693,38,29,10,1
62694,43,12,8,1
62695,24,5,0,1
62696,43,2,7,0
62697,31,12,0,0
62698,17,2,1,1
62699,34,0,6,0
62700,26,24,10,1
62701,23,7,5,1
62702,31,25,5,0
62703,30,29,9,0
62704,32,5,1,1
62705,23,3,8,0
62706,29,28,10,1
62707,8,17,2,1
62708,6,25,10,1
62709,6,17,9,0
62710,17,30,3,1
62711,31,11,1,1
62712,34,5,1,1
62713,28,27,6,1
62714,45,18,3,0
62715,38,16,3,1
62716,49,1,0,0
62717,34,15,2,0
62718,23,8,3,1
62719,1,22,5,0
62720,30,12,7,0
62721,40,19,5,1
62722,35,30,3,1
62723,42,28,6,0
62724,11,13,8,0
62725,40,0,8,0
62726,47,28,6,0
62727,34,26,0,0
62728,35,24,3,0
62729,14,22,0,0
62730,29,16,1,1
62731,28,17,7,0
62732,3,18,5,1
62733,21,25,1,0
62734,19,26,3,0
62735,2,16,1,0
62736,44,26,6,0
62737,7,4,4,1
62738,8,19,1,1
62739,26,10,10,0
62740,11,18,0,0
62741,29,11,9,0
62742,37,19,6,0
62743,10,28,9,0
62744,20,16,3,0
62745,38,7,3,1
62746,26,15,7,0
62747,4,30,5,1
62748,31,9,10,1
62749,28,6,7,0
62750,39,10,8,1
62751,44,12,10,1
62752,31,27,1,0
62753,36,19,1,1
62754,39,6,6,0
62755,34,26,7,1
62756,39,20,3,0
62757,30,8,9,0
62758,5,16,1,1
62759,36,26,9,1
62760,18,0,5,1
62761,10,6,4,1
62762,39,28,3,1
62763,43,14,1,1
62764,24,16,8,1
62765,47,4,4,0
62766,30,7,9,1
62767,48,8,6,1
62768,28,1,4,1
62769,25,25,0,1
62770,13,5,9,1
62771,28,20,0,0
62772,48,15,4,1
62773,29,26,1,0
62774,31,23,9,1
62775,2,8,5,0
62776,11,12,9,1
62777,21,3,8,1
62778,33,4,0,1
62779,29,1,5,1
62780,33,24,5,1
62781,35,26,4,1
62782,31,18,9,1
62783,5,28,1,0
62784,1,29,4,1
62785,9,16,4,0
62786,5,9,3,1
62787,7,30,9,1
62788,10,21,8,1
62789,50,15,7,1
62790,16,15,10,0
62791,22,30,7,1
62792,41,25,0,0
62793,14,25,10,0
62794,40,26,3,0
62795,18,18,8,0
62796,25,23,2,1
62797,22,25,3,1
62798,31,22,9,1
62799,25,9,8,1
62800,10,19,0,0
62801,45,0,10,0
62802,26,26,7,1
62803,15,21,5,1
62804,9,20,0,1
62805,44,28,6,1
62806,14,24,9,1
62807,14,25,5,1
62808,32,14,3,1
62809,37,25,10,1
62810,10,9,9,1
62811,5,7,0,0
62812,36,20,1,0
62813,31,15,6,1
62814,35,25,8,1
62815,31,25,10,1
62816,28,9,5,1
62817,11,18,3,1
62818,46,13,1,0
62819,5,17,8,1
62820,16,13,1,1
62821,50,14,6,0
62822,42,6,6,0
62823,1,26,6,0
62824,6,5,10,0
62825,46,6,8,1
62826,41,30,1,1
62827,1,29,3,0
62828,24,12,1,0
62829,42,2,4,1
62830,40,6,1,0
62831,35,12,0,0
62832,19,11,10,1
62833,35,19,9,0
62834,11,24,4,0
62835,16,9,2,0
62836,41,10,10,0
62837,12,5,5,1
62838,49,5,0,0
62839,40,24,6,0
62840,16,30,1,1
62841,10,7,1,1
62842,48,7,0,1
62843,37,8,2,0
62844,48,23,6,1
62845,23,5,10,0
62846,7,16,7,1
62847,39,11,10,1
62848,24,5,2,1
62849,39,16,8,0
62850,4,3,0,0
62851,24,2,1,1
62852,34,27,10,0
62853,42,10,4,0
62854,25,6,0,0
62855,35,18,5,0
62856,24,4,4,1
62857,7,30,8,0
62858,18,24,3,1
62859,50,25,9,1
62860,40,21,9,1
62861,19,2,2,1
62862,43,6,5,1
62863,20,10,5,1
62864,32,6,0,1
62865,28,14,5,0
62866,24,22,2,0
62867,8,3,2,1
62868,49,5,0,0
62869,45,11,5,1
62870,7,13,10,1
62871,38,12,4,0
62872,40,0,1,0
62873,48,10,5,1
62874,22,1,2,0
62875,20,21,8,0
62876,1,28,9,0
62877,28,29,8,1
62878,30,13,2,0
62879,12,14,7,0
62880,33,12,1,0
62881,11,18,8,0
62882,48,6,10,0
62883,37,15,0,0
62884,10,16,2,1
62885,41,5,9,1
62886,23,21,6,0
62887,14,5,1,0
62888,8,29,0,0
62889,3,13,2,1
62890,33,1,0,0
62891,21,25,0,1
62892,41,12,7,1
62893,4,3,6,1
62894,27,23,10,0
62895,32,27,10,1
62896,41,17,9,0
62897,50,2,10,0
62898,32,14,8,0
62899,11,13,2,1
62900,45,9,0,0
62901,19,3,1,1
62902,37,7,1,0
62903,41,24,2,0
62904,39,20,9,1
62905,8,9,5,1
62906,8,21,4,0
62907,26,11,0,0
62908,11,26,2,1
62909,50,6,7,0
62910,36,20,2,0
62911,4,27,5,0
62912,23,5,9,0
62913,23,20,9,0
62914,6,23,7,1
62915,23,8,0,0
62916,17,30,2,1
62917,44,23,1,0
62918,34,10,0,0
62919,43,13,9,0
62920,12,29,5,0
62921,8,5,3,1
62922,31,6,3,0
62923,8,22,5,0
62924,8,0,0,1
62925,32,20,8,0
62926,31,1,10,1
62927,23,12,5,1
62928,16,26,2,1
62929,12,2,10,1
62930,1,16,4,1
62931,5,1,1,1
62932,36,26,4,0
62933,21,21,5,0
62934,22,14,1,1
62935,24,6,4,1
62936,32,25,7,0
62937,35,3,2,1
62938,26,16,8,0
62939,9,27,3,1
62940,45,16,1,0
62941,32,29,7,0
62942,45,30,8,1
62943,33,25,8,0
62944,27,2,9,1
62945,11,2,1,1
62946,23,26,0,1
62947,46,27,9,1
62948,43,14,1,1
62949,37,21,3,1
62950,24,28,5,1
62951,27,17,7,0
62952,36,5,6,0
62953,47,20,6,0
62954,28,1,1,1
62955,38,1,2,1
62956,28,17,5,1
62957,25,27,2,1
62958,37,4,2,0
62959,10,3,0,0
62960,49,11,6,0
62961,21,25,2,0
62962,27,12,9,1
62963,10,27,9,0
62964,30,14,1,1
62965,9,8,1,0
62966,17,30,1,1
62967,35,11,7,1
62968,9,12,10,0
62969,37,28,3,0
62970,12,6,0,1
62971,2,1,4,1
62972,48,18,2,1
62973,25,19,2,1
62974,9,22,6,0
62975,45,18,7,1
62976,20,25,7,0
62977,7,24,1,1
62978,34,30,4,0
62979,14,21,3,0
62980,20,0,4,0
62981,45,4,3,1
62982,13,24,0,1
62983,24,26,1,0
62984,49,4,5,0
62985,49,18,2,0
62986,11,21,9,1
62987,49,1,2,1
62988,45,17,3,1
62989,10,29,5,1
62990,39,0,1,0
62991,39,18,1,0
62992,4,24,0,1
62993,43,15,6,1
62994,40,27,4,1
62995,27,20,9,1
62996,12,7,8,1
62997,7,22,10,1
62998,6,4,6,0
62999,34,21,6,1
63000,5,18,9,1
63001,38,3,0,0
63002,50,4,9,0
63003,38,28,0,1
63004,46,0,0,1
63005,19,27,2,0
63006,28,20,4,1
63007,38,18,3,0
63008,30,3,3,0
63009,11,16,5,1
63010,35,8,2,1
63011,41,11,10,1
63012,18,15,9,0
63013,33,9,6,0
63014,17,28,10,0
63015,7,6,10,0
63016,1,13,5,0
63017,35,26,8,0
63018,10,1,6,1
63019,42,0,0,1
63020,41,12,4,1
63021,16,27,9,1
63022,48,30,1,1
63023,8,29,4,0
63024,18,20,2,1
63025,12,29,10,0
63026,33,20,10,1
63027,48,27,4,0
63028,19,15,8,0
63029,30,20,3,1
63030,17,22,7,0
63031,2,5,5,1
63032,2,30,6,0
63033,6,2,3,0
63034,25,20,5,0
63035,15,23,8,0
63036,23,19,7,0
63037,32,0,2,1
63038,25,9,0,0
63039,35,16,4,0
63040,1,17,4,1
63041,43,10,7,0
63042,43,28,10,0
63043,27,20,2,1
63044,4,27,5,1
63045,2,28,3,1
63046,32,18,7,0
63047,29,24,4,0
63048,18,0,4,0
63049,33,3,0,1
63050,49,22,10,1
63051,22,12,10,1
63052,4,29,4,0
63053,3,1,3,0
63054,7,27,2,0
63055,40,3,8,1
63056,27,7,10,1
63057,31,5,10,0
63058,9,24,7,1
63059,7,2,3,0
63060,44,15,7,0
63061,11,17,4,1
63062,37,14,2,1
63063,43,25,5,1
63064,18,12,4,1
63065,26,17,5,1
63066,16,25,1,0
63067,10,20,0,1
63068,34,15,5,1
63069,11,4,6,1
63070,38,5,9,0
63071,30,6,8,1
63072,49,0,6,0
63073,2,2,5,0
63074,40,22,3,0
63075,50,11,8,0
63076,11,27,1,1
63077,14,11,10,1
63078,28,30,8,0
63079,42,11,5,0
63080,20,14,5,1
63081,41,10,3,1
63082,16,23,5,0
63083,13,26,2,1
63084,30,0,7,0
63085,20,9,10,1
63086,37,8,7,1
63087,27,7,6,1
63088,17,30,8,1
63089,23,13,10,0
63090,6,15,1,0
63091,26,24,2,1
63092,28,6,8,1
63093,20,12,3,0
63094,25,6,3,0
63095,43,18,3,1
63096,30,26,6,0
63097,45,4,3,0
63098,3,14,8,1
63099,32,5,0,0
63100,28,12,3,1
63101,22,18,10,1
63102,17,20,7,0
63103,27,4,7,1
63104,45,22,3,1
63105,1,25,6,0
63106,29,3,0,1
63107,20,27,1,0
63108,32,21,0,0
63109,38,3,10,1
63110,29,14,5,0
63111,18,28,1,0
63112,36,4,7,0
63113,30,10,7,1
63114,44,5,8,0
63115,14,17,1,0
63116,7,26,5,0
63117,31,3,7,1
63118,49,17,3,1
63119,10,0,5,0
63120,40,28,1,1
63121,18,14,6,1
63122,24,29,1,0
63123,16,18,7,1
63124,16,24,0,1
63125,16,8,8,1
63126,38,9,4,1
63127,12,11,8,1
63128,23,14,7,0
63129,19,18,2,1
63130,14,13,1,1
63131,18,15,9,1
63132,39,20,4,1
63133,15,10,4,1
63134,31,30,5,1
63135,23,4,3,1
63136,30,3,3,0
63137,14,19,3,0
63138,38,0,9,0
63139,8,26,9,1
63140,15,2,2,0
63141,18,20,7,1
63142,9,9,7,0
63143,35,28,3,0
63144,11,12,9,0
63145,34,30,1,0
63146,40,0,2,1
63147,21,9,0,1
63148,38,6,5,1
63149,12,30,2,0
63150,27,2,4,1
63151,9,20,9,0
63152,45,24,9,1
63153,30,8,10,1
63154,31,6,3,1
63155,13,9,0,1
63156,20,3,4,1
63157,45,9,0,1
63158,5,0,4,0
63159,14,5,2,1
63160,47,6,8,1
63161,14,27,10,0
63162,38,27,0,1
63163,4,4,5,1
63164,44,22,10,0
63165,28,3,10,0
63166,40,12,8,0
63167,43,6,2,1
63168,41,15,1,0
63169,2,2,10,1
63170,10,18,8,1
63171,3,5,7,1
63172,14,8,4,0
63173,26,28,2,0
63174,48,28,4,1
63175,42,12,5,0
63176,49,2,0,0
63177,36,4,7,0
63178,18,19,10,1
63179,20,7,8,1
63180,6,15,4,1
63181,49,6,4,1
63182,1,3,4,0
63183,16,11,6,1
63184,9,10,1,1
63185,24,10,6,0
63186,24,16,1,1
63187,19,23,1,0
63188,12,13,8,0
63189,23,28,2,0
63190,3,25,6,0
63191,28,6,4,0
63192,14,13,0,0
63193,7,1,1,1
63194,7,29,6,1
63195,24,17,5,1
63196,3,10,10,0
63197,45,5,9,0
63198,27,2,1,0
63199,11,26,9,0
63200,19,10,7,1
63201,47,22,0,1
63202,46,27,8,1
63203,4,0,10,0
63204,14,24,4,0
63205,3,30,4,0
63206,35,15,4,1
63207,26,17,5,0
63208,18,16,9,1
63209,37,11,0,0
63210,40,7,2,1
63211,2,9,2,1
63212,11,4,2,0
63213,43,6,5,1
63214,20,7,0,1
63215,33,9,4,0
63216,19,6,4,0
63217,11,21,8,1
63218,4,8,5,0
63219,6,4,1,0
63220,48,17,3,1
63221,45,2,2,0
63222,46,6,9,1
63223,1,14,5,1
63224,8,0,10,1
63225,6,13,6,1
63226,36,16,0,0
63227,22,29,9,0
63228,44,26,0,1
63229,18,15,5,0
63230,40,18,2,0
63231,3,15,7,1
63232,42,1,5,1
63233,16,14,8,1
63234,3,25,4,1
63235,18,3,3,1
63236,43,26,2,0
63237,47,28,1,0
63238,44,5,1,0
63239,34,13,2,0
63240,46,5,8,0
63241,31,27,0,0
63242,12,23,0,0
63243,45,26,4,0
63244,19,19,4,1
63245,50,1,0,0
63246,19,20,1,1
63247,4,13,1,0
63248,12,5,8,0
63249,32,27,4,1
63250,19,0,8,0
63251,16,25,8,1
63252,49,22,10,1
63253,50,10,9,1
63254,7,27,5,1
63255,5,15,4,0
63256,37,29,6,1
63257,45,1,3,0
63258,19,20,10,0
63259,2,7,10,1
63260,9,20,2,0
63261,17,6,2,1
63262,20,13,3,0
63263,23,5,8,0
63264,6,13,6,0
63265,33,11,3,0
63266,46,26,10,0
63267,4,19,4,1
63268,16,1,3,1
63269,12,27,2,0
63270,1,18,7,1
63271,34,11,10,1
63272,25,21,10,1
63273,12,5,3,1
63274,40,10,3,0
63275,40,0,2,0
63276,14,11,6,1
63277,48,18,4,1
63278,48,26,8,1
63279,17,28,10,0
63280,10,19,5,0
63281,14,15,0,1
63282,34,11,7,1
63283,34,6,1,0
63284,17,20,4,0
63285,39,13,1,0
63286,21,19,5,1
63287,44,8,9,0
63288,33,8,2,0
63289,21,21,6,1
63290,23,21,6,0
63291,46,24,6,1
63292,38,13,1,1
63293,25,12,4,1
63294,48,25,2,0
63295,10,7,7,0
63296,36,2,10,1
63297,24,4,2,0
63298,18,22,6,1
63299,35,1,3,1
63300,28,2,0,0
63301,2,23,6,1
63302,35,26,0,0
63303,9,5,6,1
63304,38,17,1,1
63305,49,23,10,1
63306,28,13,10,0
63307,9,23,5,0
63308,8,0,2,0
63309,30,28,6,0
63310,5,13,4,1
63311,14,4,0,1
63312,16,24,3,0
63313,48,1,8,1
63314,42,26,4,1
63315,43,29,10,0
63316,31,28,10,1
63317,48,20,8,1
63318,25,27,1,0
63319,13,12,9,0
63320,8,6,0,1
63321,16,2,6,0
63322,46,16,2,0
63323,3,21,8,0
63324,37,26,2,0
63325,16,24,10,0
63326,1,4,7,1
63327,5,18,10,1
63328,37,6,2,0
63329,20,10,8,0
63330,5,11,6,1
63331,15,10,6,0
63332,11,21,9,1
63333,49,27,5,0
63334,18,6,8,1
63335,21,0,8,1
63336,48,17,10,0
63337,37,9,6,0
63338,46,10,0,1
63339,26,6,10,1
63340,9,30,4,1
63341,33,15,1,1
63342,25,26,4,1
63343,26,26,8,0
63344,33,10,2,1
63345,46,24,7,1
63346,46,0,7,0
63347,18,21,6,0
63348,5,24,7,1
63349,50,17,3,1
63350,17,7,10,0
63351,4,26,3,0
63352,49,9,7,1
63353,30,1,1,0
63354,33,0,6,1
63355,40,11,3,0
63356,40,11,4,0
63357,34,5,7,1
63358,2,0,1,1
63359,32,29,7,0
63360,39,0,9,1
63361,5,15,4,0
63362,45,7,3,0
63363,13,23,3,0
63364,14,2,4,0
63365,42,18,9,1
63366,9,30,6,1
63367,19,13,4,0
63368,46,21,6,0
63369,10,1,2,0
63370,17,30,5,1
63371,11,25,4,0
63372,5,8,7,1
63373,12,9,4,1
63374,49,27,0,1
63375,46,24,1,1
63376,23,3,4,1
63377,16,26,8,0
63378,26,22,9,0
63379,8,7,2,0
63380,15,25,7,1
63381,12,18,9,0
63382,48,24,1,1
63383,31,13,6,0
63384,40,23,0,0
63385,38,21,9,0
63386,49,2,7,1
63387,36,4,9,0
63388,19,14,0,0
63389,50,21,8,0
63390,3,17,3,0
63391,39,3,6,0
63392,33,4,7,1
63393,49,24,2,1
63394,16,12,5,1
63395,8,23,3,0
63396,41,13,0,0
63397,42,22,8,0
63398,9,1,4,1
63399,19,24,8,1
63400,12,18,4,1
63401,31,14,4,1
63402,23,20,9,1
63403,47,25,9,0
63404,28,0,7,0
63405,20,8,8,1
63406,39,3,9,0
63407,27,21,10,0
63408,19,14,0,0
63409,41,27,10,0
63410,34,5,2,1
63411,42,27,7,1
63412,6,22,3,0
63413,36,6,7,0
63414,46,8,6,1
63415,31,29,5,0
63416,50,2,10,1
63417,5,8,5,1
63418,33,17,0,0
63419,16,26,8,1
63420,39,29,9,1
63421,19,6,0,1
63422,13,0,5,1
63423,41,23,1,1
63424,38,15,3,1
63425,38,28,7,0
63426,14,10,3,0
63427,22,11,1,0
63428,46,23,10,1
63429,48,20,7,1
63430,42,19,1,1
63431,2,16,5,0
63432,49,13,9,0
63433,23,4,5,0
63434,31,10,2,0
63435,15,28,5,0
63436,42,21,2,1
63437,5,15,6,0
63438,38,3,9,0
63439,3,24,8,0
63440,17,17,7,0
63441,45,6,0,0
63442,37,6,10,1
63443,17,30,4,0
63444,11,22,6,0
63445,32,11,3,1
63446,29,21,8,1
63447,15,9,9,0
63448,46,5,6,0
63449,9,7,5,0
63450,5,15,5,1
63451,18,30,4,1
63452,11,25,3,1
63453,49,26,1,1
63454,17,5,1,0
63455,3,10,7,0
63456,4,3,10,1
63457,6,28,0,0
63458,39,14,0,1
63459,43,30,0,1
63460,39,21,5,1
63461,8,15,7,1
63462,31,4,0,1
63463,9,28,0,0
63464,31,14,9,0
63465,4,9,9,1
63466,10,9,6,1
63467,10,17,2,1
63468,13,21,9,0
63469,50,26,0,0
63470,47,21,5,0
63471,10,26,8,0
63472,31,6,5,1
63473,40,30,6,0
63474,33,28,6,0
63475,38,18,0,1
63476,39,12,9,1
63477,28,15,0,0
63478,5,1,4,1
63479,20,4,6,0
63480,11,6,1,0
63481,19,3,6,0
63482,32,11,5,0
63483,26,19,9,1
63484,15,10,8,0
63485,43,19,5,0
63486,14,19,1,0
63487,5,29,0,0
63488,32,26,4,1
63489,10,10,4,0
63490,24,17,0,0
63491,19,6,9,0
63492,4,27,0,1
63493,25,25,0,1
63494,41,27,8,0
63495,23,20,2,1
63496,25,8,10,0
63497,10,8,2,0
63498,14,7,4,0
63499,32,17,1,1
63500,46,15,8,0
63501,12,3,6,0
63502,22,6,0,1
63503,42,11,5,0
63504,2,20,9,1
63505,10,28,3,0
63506,3,21,9,0
63507,21,27,2,0
63508,35,17,4,1
63509,33,20,0,0
63510,14,14,9,1
63511,39,17,10,0
63512,46,16,4,0
63513,48,2,4,1
63514,26,4,1,0
63515,24,0,9,0
63516,25,16,4,1
63517,29,10,2,0
63518,43,0,10,0
63519,18,8,8,0
63520,19,8,10,0
63521,10,28,1,0
63522,2,16,6,1
63523,33,30,6,1
63524,9,29,4,1
63525,23,10,8,0
63526,28,5,6,1
63527,18,19,7,1
63528,3,16,7,1
63529,9,17,6,1
63530,47,11,10,0
63531,32,20,7,1
63532,43,6,5,0
63533,16,12,4,0
63534,18,22,0,1
63535,22,29,9,1
63536,5,5,6,1
63537,36,15,7,1
63538,36,11,0,0
63539,50,18,10,1
63540,22,6,4,1
63541,1,29,10,0
63542,34,6,9,0
63543,16,30,5,0
63544,28,14,9,1
63545,30,9,0,0
63546,11,15,7,0
63547,32,2,9,1
63548,6,3,5,1
63549,6,9,1,0
63550,14,9,2,1
63551,25,10,7,1
63552,19,16,5,0
63553,16,10,6,0
63554,19,23,1,1
63555,16,16,6,1
63556,45,6,2,0
63557,22,21,0,1
63558,50,8,10,1
63559,36,16,0,0
63560,29,10,8,0
63561,38,25,7,0
63562,19,18,0,0
63563,29,24,10,1
63564,46,13,1,0
63565,1,26,4,0
63566,6,27,4,1
63567,18,8,8,0
63568,5,12,6,0
